mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,param_feature_selector__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44.0901460647583,6.1792159212371995,10.067675065994262,1.76662566516099,10,1,100,all,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.5927693913497554,0.5963167793233153,0.5808679117063402,0.581161441692751,0.5683595498058918,0.5838950147756107,0.009910007474013573,26
5.159371089935303,3.09153236791825,8.198517084121704,1.6619526576053578,10,1,100,15,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.5218085171349631,0.5291195361825766,0.5329433348970913,0.524072262036982,0.5330323349509519,0.528195197040513,0.004573519265916007,36
8.740325832366944,4.9980673274529,8.651143789291382,0.6502612180003576,10,1,100,20,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.5526040374589113,0.5586176980161096,0.541430275916185,0.5539682711304048,0.5331909132246471,0.5479622391492516,0.009295333545586471,29
76.4049949169159,8.37251322737608,5.946260690689087,1.4868097455841163,10,1,150,all,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.5926641730633578,0.5845099060363661,0.5876209034196244,0.5778934678365418,0.5815540831002212,0.5848485066912222,0.005061842888330566,25
31.701579141616822,0.6509515642561289,7.9905674934387205,0.9139972058172247,10,1,150,15,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.5233898949198689,0.5284870251136328,0.5335758459660351,0.5238614250140007,0.5330323349509519,0.5284693051928978,0.0043343115185924775,33
32.58185811042786,1.7453548343106073,7.477039575576782,2.0089747884652724,10,1,150,20,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.551971025827235,0.5585123796171657,0.5412192386681106,0.5538628526189141,0.533085594825703,0.5477302183114257,0.009259659899939862,30
116.22554302215576,4.287747583477782,4.47894024848938,0.2672622522869036,10,2,100,all,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.5809627182878994,0.598741505200146,0.583397955982115,0.580318093600826,0.5687778200252723,0.5824396186192518,0.009591629271530604,28
41.122532320022586,11.069958476523492,5.342073440551758,1.5801180935101955,10,2,100,15,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.523916987477322,0.528803180535558,0.5322053052041106,0.5235451694795289,0.5327161795290265,0.5282373644451093,0.003919358034420534,35
69.5507918357849,0.8252362807159805,4.8611822605133055,0.3782602864103217,10,2,100,20,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.5519709257146883,0.5580906054586566,0.5407973643970552,0.5537574341074235,0.5337185063448328,0.5476669672045312,0.009011338230166144,31
297.6923595428467,6.106351725209505,7.3881042957305905,1.7784985722396713,10,2,150,all,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.5862336438624302,0.5845097058112729,0.5821345356449722,0.5783151418825043,0.5838730901279218,0.5830132234658203,0.0026905018293153127,27
78.1023859500885,3.2991611105911303,10.59972972869873,1.0963727484147374,10,2,150,15,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.523916987477322,0.5280650507300307,0.5332595904315631,0.5234397509680382,0.5332432720864797,0.5283849303386867,0.0042868503809620415,34
110.92438974380494,3.0428680982546603,7.066921854019165,1.1388839167857185,10,2,150,20,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.5522875816993463,0.55756361301375,0.5411136199315271,0.5542845266648766,0.5329801763142125,0.5476459035247425,0.009184026769751271,32
302.0538661956787,15.4025247015996,5.196818447113037,1.8481791939596668,15,1,100,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.6582556109578388,0.6692666896124624,0.6706023912081962,0.6677360688886446,0.662440015064936,0.6656601551464156,0.004624689887879208,14
97.81625065803527,4.36372002779282,8.381918478012086,2.470064060708606,15,1,100,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.617463452413203,0.6166316172641283,0.6059735354485513,0.617167419613129,0.613805039625547,0.6142082128729117,0.004317379732894794,22
109.68662352561951,5.245549818199692,8.471271276473999,1.7011707520221697,15,1,100,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.6199093020373504,0.6232570655931399,0.6163946508665041,0.622512929034821,0.61720686395646,0.6198561622976551,0.0027432907115919544,17
202.86695604324342,6.14641181856718,5.792353677749634,0.5022085048706706,15,1,150,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.6569898880321257,0.6690585556282372,0.6728159797244062,0.666681583436099,0.6667610727980395,0.6664614159237814,0.0052339989361644915,13
70.04766006469727,26.44588432923393,4.957635307312012,0.8310195998159313,15,1,150,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.6137740047361243,0.6178959386141901,0.6096646850389207,0.6170616006514523,0.6141207945972863,0.6145034047275948,0.0029032835080809167,21
38.70153646469116,5.740361281463518,8.872880458831787,1.967583018270941,15,1,150,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.6200146204362944,0.6222026802531406,0.6169219436490503,0.619455391751407,0.6177342568515525,0.6192657785882889,0.001847226553861362,18
86.06342868804931,1.3492279528414912,5.68025426864624,0.21428369546701845,15,2,100,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.6560413216538031,0.6623133726935823,0.6717612940467674,0.6626749792116298,0.6626508520879173,0.6630883639387399,0.00501684037232014,16
33.18736901283264,5.147114588596975,6.174729633331299,1.0807903823407579,15,2,100,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.6159858913390432,0.619794773284126,0.6042872397148875,0.6127379399921392,0.6111682753751767,0.6127948239410745,0.005180928243668362,23
33.22692322731018,0.3997946279556449,4.895653295516968,0.517396760775553,15,2,100,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.6191718730196486,0.6208307379155648,0.6163941503037715,0.6185057241350727,0.6167853901355904,0.6183375751019297,0.00162026948647288,20
117.43070921897888,1.735667277573515,8.090749025344849,1.1391023123133939,15,2,150,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.6560407209785241,0.6670568052604738,0.6691259313720485,0.6655212790218764,0.6642317293100904,0.6643952931886027,0.004484552557031662,15
26.629146337509155,3.699632537911932,7.856123924255371,0.3823917618276251,15,2,150,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.6190427278346318,0.6169473722358676,0.6022840877714726,0.612632421368102,0.6128548714464801,0.6127522961313108,0.005775404270807236,24
41.71599035263061,1.3067443558358764,8.318424510955811,0.9014329548834545,15,2,150,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.6192769911934997,0.6212527122991669,0.6177651916284286,0.6177679947797314,0.6169963272711182,0.6186118434343889,0.0015136315409435607,19
116.85520496368409,1.5619759406458291,9.137607717514038,2.57886862517955,,1,100,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9798635626170942,0.9777494859721299,0.985235001188336,0.9832370550973404,0.9819646246310102,0.9816099459011822,0.0026025876589001683,1
37.40298452377319,2.4599458402546994,9.012834072113037,2.195629266035401,,1,100,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.6872640222137727,0.6864374930296641,0.6885174312962632,0.6816898557358182,0.6896232744851762,0.6867064153521388,0.0027326529587059474,9
36.91430320739746,6.229868983018927,10.879584360122681,2.7070953187678373,,1,100,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.9757512395434946,0.9763800464482171,0.9756395139415732,0.9743803984439308,0.9755333946422569,0.9755369186038945,0.0006488258825054225,5
168.3613010406494,0.9894659728365633,6.967658948898316,0.34035217699011855,,1,150,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.9804961737985844,0.9780658416191481,0.9855513568353543,0.9822880882688317,0.9815430506975942,0.9815889022439025,0.002441230078135811,2
35.9144003868103,5.132817168721486,9.777382850646973,2.8640500582342354,,1,150,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.6869482672420335,0.6872806408964959,0.6852469546263911,0.682005710820104,0.6890969828280953,0.6861157112826239,0.0023910262394346306,10
47.475453805923465,3.5465658373745432,12.566492414474487,0.38384037537844856,,1,150,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.9763837506124384,0.9761691093126894,0.9758504510771009,0.9737477872624404,0.9750062019722573,0.9754314600473852,0.0009635492430696828,6
118.89283638000488,2.6345946932168305,6.780403137207031,2.193307478650999,,2,100,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9775442552517539,0.9757463340287151,0.9819649249686498,0.9798636627296405,0.9797502352144281,0.9789738824386376,0.0021354938841844917,4
38.244430732727054,3.9222171846638454,12.059992265701293,1.2419527283822802,,2,100,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.6850519353857607,0.6873861595205331,0.6835610593429133,0.6809521263804769,0.6877252407156126,0.6849353042690594,0.002512301529116115,11
31.568299102783204,6.367871433828149,6.5675171375274655,0.8965616518879334,,2,100,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.97374808760008,0.9734275272261077,0.9731080680901469,0.9695311469153624,0.9702595658038766,0.9720148791271146,0.0017575379901257416,7
101.00829081535339,1.8213678545282315,1.0221723079681397,1.4001730731927313,,2,150,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 'all'}",0.9775441551392076,0.9759569708266034,0.9821763626669101,0.97975824421815,0.9796450169280304,0.9790161499557802,0.002119361584393953,3
31.80957350730896,3.651069282041262,11.738283824920654,1.1101575592722022,,2,150,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 15}",0.6845242421530284,0.6860161193213411,0.6820844993942189,0.6806355705083654,0.6868816923985945,0.6840284247551097,0.0023506682698512496,12
46.66526083946228,1.0401786817042642,6.323188257217407,1.1722711659684766,,2,150,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 150, 'feature_selector__k': 20}",0.9736425689760428,0.9734273270010144,0.973002949916296,0.9696363652017599,0.969943310269405,0.9719305042729036,0.001762600213913799,8
